Server,Keyword,Search Time,Execution Time,Total Time,Rows Fetched
srv03927.soton.ac.uk,sarcoma,"5 00:34:18.117, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915 srv03925 srv03951', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03951') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03928.soton.ac.uk,sarcoma,"5 00:34:17.929, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03915') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03929.soton.ac.uk,sarcoma,"5 00:34:17.969, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03914') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03930.soton.ac.uk,sarcoma,"5 00:34:18.088, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03922 srv03921', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03921') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03931.soton.ac.uk,sarcoma,"5 00:34:18.068, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915 srv03925 srv03943', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03943') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03932.soton.ac.uk,sarcoma,"5 00:34:18.105, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914 srv03927', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03927') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03933.soton.ac.uk,sarcoma,"5 00:34:17.999, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03922', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03922') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03934.soton.ac.uk,sarcoma,"5 00:34:18.033, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03914') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03935.soton.ac.uk,sarcoma,"5 00:34:18.052, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03922 srv03950', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03950') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03936.soton.ac.uk,sarcoma,"5 00:34:18.115, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03922 srv03921', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03921') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03937.soton.ac.uk,sarcoma,srv03812:1708821257793:0,180719,180730,53
srv03938.soton.ac.uk,sarcoma,"5 00:34:18.016, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03922', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03922') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03939.soton.ac.uk,sarcoma,srv03812:1708821257793:0,180719,180730,53
srv03940.soton.ac.uk,sarcoma,"5 00:34:18.105, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03919 srv03948', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03948') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03941.soton.ac.uk,sarcoma,"5 00:34:18.209, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03913 srv03928 srv03930', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03930') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03942.soton.ac.uk,sarcoma,"5 00:34:18.034, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03916') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03943.soton.ac.uk,sarcoma,"5 00:34:18.07, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03919 srv03931', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03931') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03944.soton.ac.uk,sarcoma,srv03812:1708821257793:0,180719,180730,53
srv03945.soton.ac.uk,sarcoma,"5 00:34:17.954, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03919', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03919') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03946.soton.ac.uk,sarcoma,"5 00:34:18.22, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915 srv03816', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03816') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03947.soton.ac.uk,sarcoma,"5 00:34:18.034, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03926', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03926') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03948.soton.ac.uk,sarcoma,"5 00:34:18.078, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03915 srv03925 srv03940', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03940') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03949.soton.ac.uk,sarcoma,"5 00:34:18.064, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914 srv03932', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03932') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03950.soton.ac.uk,sarcoma,"5 00:34:18.074, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03919 srv03935', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03935') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03951.soton.ac.uk,sarcoma,"5 00:34:18.106, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03914 srv03927', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03927') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03952.soton.ac.uk,sarcoma,"5 00:34:18.192, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03916 srv03922 srv03947 srv03953', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03953') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03953.soton.ac.uk,sarcoma,"5 00:34:18.185, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03919 srv03931 srv03952', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03952') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03954.soton.ac.uk,sarcoma,"5 00:34:18.199, Incoming Query:  select SEARCH_PARAMETERS, DOCUMENT_URL, RELEVANCE from NEW com.ibm.db2j.GaianTable('LTSOLID', 'queryPath=srv03812 srv03919 srv03931 srv03952', 'SEARCH_PARAMETERS VARCHAR(255), DOCUMENT_URL VARCHAR(255), RELEVANCE VARCHAR(3)', 'srv03952') GQ WHERE (Search_Parameters = 'sarcoma,mailto:sagent0@example.org') AND GDB_QRYID=? AND GDB_QRYSTEPS=? -- GDB_HASH=55CBDD25",180719,180730,53
srv03955.soton.ac.uk,sarcoma,149470,180719,180730,53
srv03813.soton.ac.uk,diabetes,srv03813:1708933654379:0,165828,165831,1
srv03813.soton.ac.uk,diabetes,srv03813:1708933967505:1,63,65,1
srv03813.soton.ac.uk,diabetes,srv03813:1708934084653:2,18641,18665,1
srv03813.soton.ac.uk,diabetes,srv03813:1708934149822:3,35,39,1
srv03813.soton.ac.uk,diabetes,srv03813:1708934256717:4,180156,180160,1
srv03812.soton.ac.uk,disease,316,392,408,100
srv03812.soton.ac.uk,disease,190,229,248,100
srv03812.soton.ac.uk,disease,195,245,266,100
srv03812.soton.ac.uk,disease,189,259,288,100
srv03812.soton.ac.uk,disease,106,156,167,100
srv03812.soton.ac.uk,corona,165,207,213,12
srv03812.soton.ac.uk,corona,183,211,214,12
srv03812.soton.ac.uk,corona,141,174,178,12
srv03812.soton.ac.uk,corona,145,180,187,12
srv03812.soton.ac.uk,corona,161,201,205,12
srv03812.soton.ac.uk,hemoproteins,205,251,255,1
srv03812.soton.ac.uk,hemoproteins,162,201,204,1
srv03812.soton.ac.uk,hemoproteins,126,155,157,1
srv03812.soton.ac.uk,hemoproteins,113,147,153,1
srv03812.soton.ac.uk,hemoproteins,111,143,145,1
srv03812.soton.ac.uk,disease,715,756,771,100
srv03812.soton.ac.uk,disease,374,407,417,100
srv03812.soton.ac.uk,disease,611,644,658,100
srv03812.soton.ac.uk,disease,342,377,390,100
srv03812.soton.ac.uk,disease,410,449,465,100
srv03812.soton.ac.uk,corona,590,627,632,12
srv03812.soton.ac.uk,corona,379,419,426,12
srv03812.soton.ac.uk,corona,381,428,432,12
srv03812.soton.ac.uk,corona,287,324,327,12
srv03812.soton.ac.uk,corona,326,361,365,12
srv03812.soton.ac.uk,corona,322,342,345,12
srv03812.soton.ac.uk,hemoproteins,363,378,380,1
srv03812.soton.ac.uk,hemoproteins,302,321,323,1
srv03812.soton.ac.uk,hemoproteins,304,329,331,1
srv03812.soton.ac.uk,hemoproteins,319,338,340,1
srv03812.soton.ac.uk,hemoproteins,320,338,340,1
srv03812.soton.ac.uk,hemoproteins,312,327,329,1
srv03812.soton.ac.uk,disease,420,479,490,100
srv03812.soton.ac.uk,disease,305,349,361,100
srv03812.soton.ac.uk,disease,273,319,331,100
srv03812.soton.ac.uk,disease,285,320,335,100
srv03812.soton.ac.uk,disease,310,352,362,100
srv03812.soton.ac.uk,corona,302,406,410,12
srv03812.soton.ac.uk,corona,289,330,333,12
srv03812.soton.ac.uk,corona,283,318,322,12
srv03812.soton.ac.uk,corona,301,333,337,12
srv03812.soton.ac.uk,corona,300,342,345,12
srv03812.soton.ac.uk,hemoproteins,324,373,375,1
srv03812.soton.ac.uk,hemoproteins,293,334,336,1
srv03812.soton.ac.uk,hemoproteins,295,325,329,1
srv03812.soton.ac.uk,hemoproteins,249,280,282,1
srv03812.soton.ac.uk,hemoproteins,261,301,303,1
srv03812.soton.ac.uk,disease,317,2633,2649,100
srv03814.soton.ac.uk,disease,1652,2633,2649,100
srv03815.soton.ac.uk,disease,2370,2633,2649,100
srv03816.soton.ac.uk,disease,319,2633,2649,100
srv03911.soton.ac.uk,disease,603,2633,2649,100
srv03912.soton.ac.uk,disease,341,2633,2649,100
srv03812.soton.ac.uk,disease,139,1990,2004,100
srv03814.soton.ac.uk,disease,1395,1990,2004,100
srv03815.soton.ac.uk,disease,1923,1990,2004,100
srv03816.soton.ac.uk,disease,222,1990,2004,100
srv03911.soton.ac.uk,disease,427,1990,2004,100
srv03912.soton.ac.uk,disease,232,1990,2004,100
srv03812.soton.ac.uk,disease,124,2183,2202,100
srv03814.soton.ac.uk,disease,1147,2183,2202,100
srv03815.soton.ac.uk,disease,2134,2183,2202,100
srv03816.soton.ac.uk,disease,179,2183,2202,100
srv03911.soton.ac.uk,disease,385,2183,2202,100
srv03912.soton.ac.uk,disease,207,2183,2202,100
srv03812.soton.ac.uk,disease,244,1854,1872,100
srv03814.soton.ac.uk,disease,1040,1854,1872,100
srv03815.soton.ac.uk,disease,1804,1854,1872,100
srv03816.soton.ac.uk,disease,199,1854,1872,100
srv03911.soton.ac.uk,disease,586,1854,1872,100
srv03912.soton.ac.uk,disease,232,1854,1872,100
srv03812.soton.ac.uk,disease,149,2226,2243,100
srv03814.soton.ac.uk,disease,1229,2226,2243,100
srv03815.soton.ac.uk,disease,2162,2226,2243,100
srv03816.soton.ac.uk,disease,217,2226,2243,100
srv03911.soton.ac.uk,disease,373,2226,2243,100
srv03912.soton.ac.uk,disease,209,2226,2243,100
srv03812.soton.ac.uk,corona,114,1989,1992,12
srv03814.soton.ac.uk,corona,1002,1989,1992,12
srv03815.soton.ac.uk,corona,1909,1989,1992,12
srv03816.soton.ac.uk,corona,176,1989,1992,12
srv03911.soton.ac.uk,corona,288,1989,1992,12
srv03912.soton.ac.uk,corona,309,1989,1992,12
srv03812.soton.ac.uk,corona,92,1811,1814,12
srv03814.soton.ac.uk,corona,1128,1811,1814,12
srv03815.soton.ac.uk,corona,1756,1811,1814,12
srv03816.soton.ac.uk,corona,198,1811,1814,12
srv03911.soton.ac.uk,corona,404,1811,1814,12
srv03912.soton.ac.uk,corona,228,1811,1814,12
srv03812.soton.ac.uk,corona,165,1896,1900,12
srv03814.soton.ac.uk,corona,1138,1896,1900,12
srv03815.soton.ac.uk,corona,1833,1896,1900,12
srv03816.soton.ac.uk,corona,187,1896,1900,12
srv03911.soton.ac.uk,corona,342,1896,1900,12
srv03912.soton.ac.uk,corona,190,1896,1900,12
srv03812.soton.ac.uk,corona,295,1879,1883,12
srv03814.soton.ac.uk,corona,1135,1879,1883,12
srv03815.soton.ac.uk,corona,1825,1879,1883,12
srv03816.soton.ac.uk,corona,163,1879,1883,12
srv03911.soton.ac.uk,corona,364,1879,1883,12
srv03912.soton.ac.uk,corona,184,1879,1883,12
srv03812.soton.ac.uk,corona,203,1798,1802,12
srv03814.soton.ac.uk,corona,1146,1798,1802,12
srv03815.soton.ac.uk,corona,1738,1798,1802,12
srv03816.soton.ac.uk,corona,172,1798,1802,12
srv03911.soton.ac.uk,corona,345,1798,1802,12
srv03912.soton.ac.uk,corona,174,1798,1802,12
srv03812.soton.ac.uk,hemoproteins,742,2999,3002,1
srv03814.soton.ac.uk,hemoproteins,1806,2999,3002,1
srv03815.soton.ac.uk,hemoproteins,2925,2999,3002,1
srv03816.soton.ac.uk,hemoproteins,243,2999,3002,1
srv03911.soton.ac.uk,hemoproteins,203,2999,3002,1
srv03912.soton.ac.uk,hemoproteins,211,2999,3002,1
srv03812.soton.ac.uk,hemoproteins,1045,2763,2765,1
srv03814.soton.ac.uk,hemoproteins,1639,2763,2765,1
srv03815.soton.ac.uk,hemoproteins,2711,2763,2765,1
srv03816.soton.ac.uk,hemoproteins,232,2763,2765,1
srv03911.soton.ac.uk,hemoproteins,227,2763,2765,1
srv03912.soton.ac.uk,hemoproteins,210,2763,2765,1
srv03812.soton.ac.uk,hemoproteins,168,2677,2679,1
srv03814.soton.ac.uk,hemoproteins,1768,2677,2679,1
srv03815.soton.ac.uk,hemoproteins,2624,2677,2679,1
srv03816.soton.ac.uk,hemoproteins,248,2677,2679,1
srv03911.soton.ac.uk,hemoproteins,241,2677,2679,1
srv03912.soton.ac.uk,hemoproteins,269,2677,2679,1
srv03812.soton.ac.uk,hemoproteins,119,2772,2774,1
srv03814.soton.ac.uk,hemoproteins,1760,2772,2774,1
srv03815.soton.ac.uk,hemoproteins,2718,2772,2774,1
srv03816.soton.ac.uk,hemoproteins,217,2772,2774,1
srv03911.soton.ac.uk,hemoproteins,211,2772,2774,1
srv03912.soton.ac.uk,hemoproteins,229,2772,2774,1
srv03812.soton.ac.uk,hemoproteins,106,2893,2895,1
srv03814.soton.ac.uk,hemoproteins,1828,2893,2895,1
srv03815.soton.ac.uk,hemoproteins,2845,2893,2895,1
srv03816.soton.ac.uk,hemoproteins,201,2893,2895,1
srv03911.soton.ac.uk,hemoproteins,219,2893,2895,1
srv03912.soton.ac.uk,hemoproteins,233,2893,2895,1
srv03812.soton.ac.uk,disease,Failed,6055,6067,100
srv03814.soton.ac.uk,disease,330,6055,6067,100
srv03815.soton.ac.uk,disease,5987,6055,6067,100
srv03816.soton.ac.uk,disease,637,6055,6067,100
srv03911.soton.ac.uk,disease,433,6055,6067,100
srv03912.soton.ac.uk,disease,412,6055,6067,100
srv03812.soton.ac.uk,disease,Failed,5761,5781,100
srv03814.soton.ac.uk,disease,226,5761,5781,100
srv03815.soton.ac.uk,disease,5727,5761,5781,100
srv03816.soton.ac.uk,disease,331,5761,5781,100
srv03911.soton.ac.uk,disease,396,5761,5781,100
srv03912.soton.ac.uk,disease,150,5761,5781,100
srv03812.soton.ac.uk,disease,Failed,5737,5748,100
srv03814.soton.ac.uk,disease,190,5737,5748,100
srv03815.soton.ac.uk,disease,5676,5737,5748,100
srv03816.soton.ac.uk,disease,392,5737,5748,100
srv03911.soton.ac.uk,disease,457,5737,5748,100
srv03912.soton.ac.uk,disease,498,5737,5748,100
srv03812.soton.ac.uk,disease,Failed,6195,6207,100
srv03814.soton.ac.uk,disease,202,6195,6207,100
srv03815.soton.ac.uk,disease,6139,6195,6207,100
srv03816.soton.ac.uk,disease,376,6195,6207,100
srv03911.soton.ac.uk,disease,284,6195,6207,100
srv03912.soton.ac.uk,disease,450,6195,6207,100
srv03812.soton.ac.uk,disease,Failed,5783,5797,100
srv03814.soton.ac.uk,disease,206,5783,5797,100
srv03815.soton.ac.uk,disease,5720,5783,5797,100
srv03816.soton.ac.uk,disease,419,5783,5797,100
srv03911.soton.ac.uk,disease,365,5783,5797,100
srv03912.soton.ac.uk,disease,580,5783,5797,100
srv03812.soton.ac.uk,corona,Failed,5365,5369,12
srv03814.soton.ac.uk,corona,180,5365,5369,12
srv03815.soton.ac.uk,corona,5299,5365,5369,12
srv03816.soton.ac.uk,corona,426,5365,5369,12
srv03911.soton.ac.uk,corona,373,5365,5369,12
srv03912.soton.ac.uk,corona,370,5365,5369,12
srv03812.soton.ac.uk,corona,Failed,5584,5589,12
srv03814.soton.ac.uk,corona,225,5584,5589,12
srv03815.soton.ac.uk,corona,5526,5584,5589,12
srv03816.soton.ac.uk,corona,327,5584,5589,12
srv03911.soton.ac.uk,corona,386,5584,5589,12
srv03912.soton.ac.uk,corona,626,5584,5589,12
srv03812.soton.ac.uk,corona,Failed,5321,5324,12
srv03814.soton.ac.uk,corona,172,5321,5324,12
srv03815.soton.ac.uk,corona,5272,5321,5324,12
srv03816.soton.ac.uk,corona,616,5321,5324,12
srv03911.soton.ac.uk,corona,393,5321,5324,12
srv03912.soton.ac.uk,corona,475,5321,5324,12
srv03812.soton.ac.uk,corona,Failed,5365,5368,12
srv03814.soton.ac.uk,corona,197,5365,5368,12
srv03815.soton.ac.uk,corona,5323,5365,5368,12
srv03816.soton.ac.uk,corona,429,5365,5368,12
srv03911.soton.ac.uk,corona,523,5365,5368,12
srv03912.soton.ac.uk,corona,410,5365,5368,12
srv03812.soton.ac.uk,corona,118,5179,5183,12
srv03814.soton.ac.uk,corona,169,5179,5183,12
srv03815.soton.ac.uk,corona,5132,5179,5183,12
srv03816.soton.ac.uk,corona,381,5179,5183,12
srv03911.soton.ac.uk,corona,355,5179,5183,12
srv03912.soton.ac.uk,corona,380,5179,5183,12
srv03812.soton.ac.uk,hemoproteins,115,8277,8280,1
srv03814.soton.ac.uk,hemoproteins,270,8277,8280,1
srv03815.soton.ac.uk,hemoproteins,8222,8277,8280,1
srv03816.soton.ac.uk,hemoproteins,479,8277,8280,1
srv03911.soton.ac.uk,hemoproteins,604,8277,8280,1
srv03912.soton.ac.uk,hemoproteins,376,8277,8280,1
srv03812.soton.ac.uk,hemoproteins,131,8185,8187,1
srv03814.soton.ac.uk,hemoproteins,315,8185,8187,1
srv03815.soton.ac.uk,hemoproteins,8127,8185,8187,1
srv03816.soton.ac.uk,hemoproteins,406,8185,8187,1
srv03911.soton.ac.uk,hemoproteins,605,8185,8187,1
srv03912.soton.ac.uk,hemoproteins,523,8185,8187,1
srv03812.soton.ac.uk,hemoproteins,155,8426,8428,1
srv03814.soton.ac.uk,hemoproteins,198,8426,8428,1
srv03815.soton.ac.uk,hemoproteins,8376,8426,8428,1
srv03816.soton.ac.uk,hemoproteins,520,8426,8428,1
srv03911.soton.ac.uk,hemoproteins,461,8426,8428,1
srv03912.soton.ac.uk,hemoproteins,529,8426,8428,1
srv03812.soton.ac.uk,hemoproteins,94,8451,8453,1
srv03814.soton.ac.uk,hemoproteins,227,8451,8453,1
srv03815.soton.ac.uk,hemoproteins,8418,8451,8453,1
srv03816.soton.ac.uk,hemoproteins,489,8451,8453,1
srv03911.soton.ac.uk,hemoproteins,521,8451,8453,1
srv03912.soton.ac.uk,hemoproteins,441,8451,8453,1
srv03812.soton.ac.uk,hemoproteins,104,8359,8361,1
srv03814.soton.ac.uk,hemoproteins,191,8359,8361,1
srv03815.soton.ac.uk,hemoproteins,8304,8359,8361,1
srv03816.soton.ac.uk,hemoproteins,500,8359,8361,1
srv03911.soton.ac.uk,hemoproteins,602,8359,8361,1
srv03912.soton.ac.uk,hemoproteins,494,8359,8361,1
srv03812.soton.ac.uk,disease,Failed,5737,5754,100
srv03814.soton.ac.uk,disease,589,5737,5754,100
srv03815.soton.ac.uk,disease,5678,5737,5754,100
srv03816.soton.ac.uk,disease,1257,5737,5754,100
srv03911.soton.ac.uk,disease,1241,5737,5754,100
srv03912.soton.ac.uk,disease,897,5737,5754,100
srv03812.soton.ac.uk,disease,Failed,5319,5331,100
srv03814.soton.ac.uk,disease,557,5319,5331,100
