Auditory screening of infants. Within the last 20 years, infant hearing screening has progressed from a laudable goal to a state-mandated reality in many areas of the United States. The high risk register provides a means by which history and neonatal physical examination can be used to identify the infant at risk for hearing loss. Two procedures (crib-O-gram and auditory brainstem-evoked response) have been the most common methods of screening for hearing loss in the newborn or in intensive care nurseries. Evoked cochlear emissions reportedly are identifiable in 90 to 100% of normal-hearing infants. This observation has lead to the use of evoked otoacoustic emissions as a hearing screening procedure with infants. 
SWIFT trial of delayed elective intervention v conservative treatment after thrombolysis with anistreplase in acute myocardial infarction. SWIFT (Should We Intervene Following Thrombolysis?) Trial Study Group. OBJECTIVE--To see whether early elective angiography with a view to coronary angioplasty or bypass grafting of a stenosed infarct related vessel would improve outcome in acute myocardial infarction treated by thrombolysis with anistreplase. DESIGN--Randomised study of two treatment strategies with analysis of results over 12 months. SETTING--21 district hospitals and regional cardiac centres in Britain and Ireland. SUBJECTS--800 of 993 patients presenting with clinical and electrocardiographic features of acute myocardial infarction up to three hours after the onset of major symptoms. TREATMENT STRATEGIES--Intravenous anistreplase 30 units followed by a standard regimen of heparin, warfarin, and timolol and (in patients so randomised) early angiography plus appropriate intervention. MAIN OUTCOME MEASURE--Death or reinfarction within 12 months. RESULTS--397 patients were randomised to receive early angiography plus appropriate intervention (coronary angioplasty in 169 cases, coronary grafting in 59) and 403 patients to receive conservative care (of these, 12 had angioplasty and seven bypass grafting during the initial admission). By 12 months mortality (5.8% (23 patients) in the intervention group v 5.0% (20) in the conservative care group; p = 0.6) and rates of reinfarction (15.1% (60 patients) v 12.9% (52); p = 0.4) were similar in the two groups. No significant differences in rates of angina or rest pain were found at 12 months. Left ventricular ejection fraction at three and 12 months was the same in both groups. Median hospital stay was longer in the intervention group (11 days v 10 days; p less than 0.0001). CONCLUSION--For most patients given thrombolytic treatment for acute myocardial infarction a strategy of angiography and intervention is appropriate only when required for clinical indications. 
Chondromyxoid fibroma: radiographic appearance in 38 cases and in a review of the literature [published erratum appears in Radiology 1991 Aug;180(2):586] Thirty-eight cases of histologically confirmed chondromyxoid fibroma were reviewed and their radiographic features recorded. These findings, coupled with a review of the English-language medical literature, suggest that this rare, benign bone tumor has a characteristic but not specific radiographic appearance and may often mimic more common tumors. Chondromyxoid fibroma may occur anywhere in the skeleton, but almost half of the cases occur around the knee. The possibility of chondromyxoid fibroma should always be considered when a focal bone lesion is evaluated that has geographic bone destruction, a sclerotic rim, lobulated margins, and septation. The diagnosis of chondromyxoid fibroma is most likely when the patient is in the 2nd decade of life. 
Role of bile acids in splanchnic hemodynamic response to chronic portal hypertension. Previous studies from our laboratory suggest that humoral factors, namely glucagon, can account for approximately 30% of the splanchnic vasodilation in rats with prehepatic portal hypertension. A reduced vascular sensitivity to norepinephrine, vasopressin, and angiotensin II may contribute to the splanchnic vasodilation. However, neither glucagon nor an altered vasoconstrictor sensitivity can fully account for the splanchnic vasodilation observed in portal hypertensive subjects. Therefore, the present study was designed to examine the role of bile acids in the splanchnic hyperemia of portal hypertension since (1) serum bile acids are elevated in portal hypertensive subjects and (2) bile acids are potent intestinal vasodilators. Prehepatic portal hypertension was induced in Sprague-Dawley rats by surgical constriction of the portal vein. Ten to 14 days after the induction of portal hypertension, the enterohepatic circulation of control and portal hypertensive rats was surgically interrupted. The animals were placed in Bollman restraint cages and allowed to recover. Eighteen to 24 hr later, the rats were anesthetized with sodium pentobarbital and regional blood flow measured with radiolabeled microspheres. Normal and portal hypertensive animals without bile fistula served as controls. Plasma bile acid levels measured by radioimmunoassay were approximately 3.8 times higher in portal hypertensive animals than in control. Bile duct cannulation effectively depleted both normal and portal hypertensive animals of their circulating bile acid pool and significantly reduced portal venous inflow in portal hypertensive but not in control rats. A role for bile acids as partial mediators of the splanchnic hyperemia of portal hypertension is suggested since bile acid depletion did not completely abolish the gastrointestinal hyperemia. 
Risk factors for injurious falls: a prospective study. We conducted a prospective study of the consequences of falls in 325 elderly community-dwelling persons, all of whom had fallen in the previous year. We contacted subjects every week for one year to ascertain falls and to determine the circumstances and consequences of falls. Only 6% of 539 falls resulted in a major injury (fracture, dislocation, or laceration requiring suture), but over half (55%) resulted in minor soft tissue injury. One in ten falls left the faller unable to get up for at least 5 minutes, and one in four falls caused subjects to limit their activities. The risk of injury per fall was about the same regardless of the number of falls a person had during follow-up. The risk of major injury was increased (age- and sex-adjusted odds ratio: 5.9, 95% confidence interval: 2.3-14.9) in falls associated with loss of consciousness compared to nonsyncopal falls. In multivariate analyses of nonsyncopal falls, the risk of major injury per fall was higher in persons having a previous fall with fracture (6.7; 2.1-21.5), a slower Trail Making B time (1.9; 1.1-3.2), and in Whites (18.4; 7.5-44.6). The risk that a nonsyncopal fall would result in minor injury (versus no injury) was increased in persons with a slower hand reaction time (1.8; 1.0-3.2) decreased grip strength (1.5; 1.0-2.3), in Whites (2.0; 1.0-3.7), in falls while using stairs and steps (2.2; 1.0-5.0), and turning around or reaching (3.5; 1.7-7.3). Our findings suggest that neuromuscular and cognitive impairment, as well as the circumstances of falls, affect the risk of injury when a fall occurs. 
The day-long antianginal effectiveness of nitroglycerin patches. A double-blind study using dose-titration. This study was designed to determine the day-long antianginal effectiveness of nitroglycerin patches in the nitrate-exposed patient, as well as the doses required. Eight men with chronic stable angina, a positive treadmill test, and demonstrated responsiveness to long-term oral isosorbide dinitrate were studied after they had been taking effective doses of isosorbide dinitrate three times a day for at least two weeks. Treadmill exercise bouts were performed every 1 to 2 hours over 1 day, after the 8 am application of active nitroglycerin patches in a previously titrated dose, and on another day after application of placebo patches. Mean necessary effective patch dose was 125 sq cm (60 to 220 sq cm). Mean exercise duration to angina rose from 271 to 480 s (p less than 0.001) 1 hour after active patches, while resting systolic blood pressure fell from 122 mm Hg to 100 mm Hg (p less than 0.001). (After placebo patches: +19 s and -2 mm Hg, respectively.) Active patches were superior to placebo throughout the day, but in declining degree (by 94 s at 7 pm, p less than 0.05). Thus, nitroglycerin patches can provide a significant day-long antianginal effect in the patient with long-term exposure to nitrate. However, the need for large doses and individual titration may make this therapy impractical. 
Laser cordectomy for T1 glottic carcinoma: a 10-year experience and videostroboscopic findings. Fifty-three patients underwent laser cordectomy for T1 glottic squamous cell carcinoma between January 1980 and December 1989--sixteen after having undergone unsuccessful radiation and thirty-seven who had no previous treatment. There was a 51% five-year cure rate in the irradiated group vs. 62% in the nonirradiated group. Extension of tumor to the anterior commissure resulted in a higher failure rate. Patients experienced an overall 5-year cure rate of 98% after surgical or radiation salvage of unsuccessful laser cordectomies. Six patients had preoperative and postoperative videostrobolaryngoscopy. The most common postoperative problem with voice was a breathiness that did not resolve in any of the patients. All patients had absent or moderately reduced amplitude and mucosal wave patterns and imcomplete glottic closure proportional to the amount of cordal tissue removed. Despite it seemingly poor results in carefully selected patients, laser cordectomy is still indicated without compromising the ultimate oncologic results. Advantages over radiation therapy or conservation laryngeal surgery include a short treatment time, requiring only an outpatient surgical procedure at the time of the initial diagnostic and/or staging laryngoscopy, and the avoidance of potential radiation side effects or surgical complications. However, patients should be advised the possibility of persistent postoperative breathy dysphonia, in addition to the possibility of further treatment to effect a long-term cure. 
Crossover ilioprofunda reconstruction: an expanded role for obturator foramen bypass. The standard obturator foramen bypass extends from the aorta or iliac artery to the ipsilateral superficial femoral or popliteal artery. This operation has been both effective and versatile as an indirect bypass procedure for circumventing difficult vascular problems in the femoral triangle. A case is presented of a patient whose limb was salvaged by an obturator foramen bypass from the contralateral iliac artery to the profunda femoris artery. This unique case is compared to other published cases to emphasize the potential advantages of the profunda femoris as the preferred graft outflow in selected cases of arterial reconstruction through the obturator foramen. 
Antibiotic treatment of bacterial gastroenteritis. Antibiotic treatment is important in certain etiologies of bacterial gastroenteritis, both for clinical improvement and for eradication of the causative organism from stools, which is important epidemiologically. The etiology, however, is seldom known at presentation in sporadic cases of diarrhea. Thus the decision to initiate antibiotic therapy and the choice of the specific antimicrobial agents should be made on a clinical basis, before culture results are available. 
Regulation of B cell antigen receptor signal transduction and phosphorylation by CD45. CD45 is a member of a family of membrane proteins that possess phosphotyrosine phosphatase activity, and is the source of much of the tyrosine phosphatase activity in lymphocytes. In view of its enzymatic activity and high copy number, it seems likely that CD45 functions in transmembrane signal transduction by lymphocyte receptors that are coupled to activation of tyrosine kinases. The B cell antigen receptor was found to transduce a Ca(2+)-mobilizing signal only if cells expressed CD45. Also, both membrane immunoglobulin M (mIgM) and CD45 were lost from the surface of cells treated with antibody to CD45, suggesting a physical interaction between these proteins. Finally, CD45 dephosphorylated a complex of mIg-associated proteins that appears to function in signal transduction by the antigen receptor. These data indicate that CD45 occurs as a component of a complex of proteins associated with the antigen receptor, and that CD45 may regulate signal transduction by modulating the phosphorylation state of the antigen receptor subunits. 
Multicenter evaluation of efficacy, tolerability and safety of a new first-line antihypertensive drug, isradipine, in a Latin-American population. Isradipine, a new antihypertensive dihydropyridine calcium antagonist, was evaluated for its efficacy, tolerability, and safety in 91 ambulatory patients who had mild-to-moderate hypertension. The design of the present study included a two-week wash-out period after confirmation of disease, followed by 12 weeks of active treatment with 2.5 mg isradipine twice daily. Patients were switched from other antihypertensive drugs, mainly diuretics and beta-blockers. The dose of isradipine remained virtually unchanged throughout the study and resulted in a mean decrease of 22 mm Hg in systolic blood pressure (SBP) (P less than .00001) and 19 mm Hg in diastolic blood pressure (DBP) (P less than .00001). Heart rate was unchanged (difference of -1 beats/min), as was the mean body weight of the study patients. Isradipine was generally well tolerated. Side effects were few and, when present, tended to diminish and eventually disappear during the treatment period. All of the clinical laboratory parameters tested and electrocardiograph intervals remained unchanged. In conclusion, these results indicate that isradipine is a novel drug which is highly effective and well tolerated in the treatment of mild to moderate hypertension in this group of patients. 
Diagnosis and management of chronic hypertension in pregnancy. Pregnancies complicated by chronic hypertension are at increased risk for the development of superimposed preeclampsia, abruptio placentae, and poor perinatal outcome. The frequency of these complications is particularly increased in patients with severe hypertension and those with preexisting cardiovascular and renal disease. Such women should receive appropriate antihypertensive therapy and frequent evaluations of maternal and fetal well-being. In contrast, in patients with mild essential chronic hypertension, the maternal and perinatal benefits from antihypertensive medications are highly controversial. A review of the literature revealed two placebo-controlled studies, four trials comparing treatment versus no medication, and three comparisons of methyldopa and oxprenolol. In only one of these studies were subjects randomized in the first trimester. No differences in pregnancy outcome were found with the use of antihypertensive drugs. Evaluation of the woman with chronic hypertension who is considering pregnancy should begin before conception to establish the cause and severity of the hypertension. Appropriate management should include frequent evaluation of maternal and fetal well-being; antihypertensive medications may be useful in patients with severe disease as well as in those with target organ involvement. 
Gastroesophageal reflux and upper airway diseases. GER can have important impacts on the upper airway passages, and in turn, upper airway obstruction can certainly aggravate reflux. This relationship should be considered in the newborn or young infant, faced with a sudden life-threatening event, and in the older child or adult presenting with chronic head and neck complaints, either unexplained or unresponsive to adequate medical therapy. A causal relationship may be difficult to establish, based first on clinical expertise as a guideline, on laboratory tests, among which pharyngeal pH monitoring could be promising, and on response to medical antireflux therapy. A better understanding of the significance of high levels of reflux and defective acid clearance, as well as a more precise knowledge of the maturation and functioning of upper airway protective mechanisms, would open the way to more accurate diagnostic procedures, to a more reliable definition of the abnormal, and to greater efficiency in the management of these patients. 
Emergency management of the nondeflating Foley catheter balloon. Inability to remove a self-retaining (Foley) catheter may result from failed attempts to deflate its balloon. In this article, the authors review the causes of inability to deflate Foley catheters as well as the various techniques for their removal. 
Post-prandial worsening of angina: all due to changes in cardiac output? BACKGROUND--The precise mechanism leading to the post-prandial worsening of angina has yet to be adequately defined. It has been attributed to an increase in double product but is perhaps more likely to be related to an increase in cardiac output after food. This study was designed to evaluate the effects of food on patients' exercise tolerance and compare these with changes in haemodynamic variables. METHODS--23 patients with chronic stable angina who had post-prandial worsening of their angina were studied. The patients were evaluated on two occasions and at each visit they underwent two symptom limited treadmill exercise tests. They remained fasting on the first visit and were given a 1400 kcal meal 60 minutes before the second exercise test on the second visit. Time to onset of 1 mm ST segment depression, heart rate, systemic arterial blood pressure, and cardiac output were measured at rest and during exercise. RESULTS--There were no differences in any of the variables during the two exercise tests on the day the patients remained fasting. After the meal exercise tolerance fell significantly by 136 seconds and the stage at which 1 mm ST segment depression was first seen was also significantly reduced. Resting cardiac output increased significantly by 0.86 1/min with the patients sitting and by 0.89 1/min standing. The exercise times after food were significantly related to cardiac output even when fasting times were taken into account. Resting heart rate increased significantly by 8.3 beats per minute sitting and 10.4 beats per minute standing. There was little change in blood pressure and no evidence that the double product predicted the post-prandial exercise time. CONCLUSIONS--Worsening of angina was related to the increase in cardiac output after a meal and successful treatment will depend upon the prevention of this increase. 
Headache spectrum in Arnold-Chiari malformation. Exertional headaches in patients with Arnold-Chiari malformation (ACM) are well described. We report four patients with Type I ACM and recurrent headaches. These patients presented, respectively, with low spinal fluid pressure headache, migraine without aura, migraine with aura, and migraine with prolonged aura. This report suggests the need for observing patients with recurrent headaches for any physical stigmata of craniovertebral junction anomalies, and the need to exclude ACM in such patients. Possible implications of the association between ACM and different types of headaches are discussed. 
Influence of type of prosthesis on late results after combined mitral-aortic valve replacement. The influence of type of prosthesis on the late outcome of patients with combined mitral-aortic valve replacement was analyzed by comparing, at a 14-year follow-up, patients receiving two biological prostheses (group 1; n = 135), two mechanical prostheses (group 2; n = 221), or a mechanical prosthesis in the aortic position and a bioprosthesis in the mitral position (group 3; n = 97). No difference was found among the three groups in terms of actuarial survival and incidence of and freedom from valve-related deaths, thromboemboli, and hemorrhages. Patients with biological prostheses had a significantly greater incidence of structural valve deterioration, reoperations, and overall complications when compared with patients with only mechanical prostheses. The results of an extended follow-up of patients with combined mitral-aortic valve replacement indicate that mechanical prostheses perform better in the long-term owing to their superior durability when compared with biological valves. The use of bioprostheses should be confined to old patients with limited life expectancy because of their cardiac disease, provided that anticoagulants are not used. Combination of mechanical and biological prostheses in the same patient should be avoided because the advantages of each type of prosthesis are lost. 
CT appearance of splenic injuries managed nonoperatively. This essay illustrates the appearance of the traumatized spleen on CT scans obtained during the course of conservative treatment. Although the CT appearance of acute rupture of the spleen has been adequately described, little has been reported about the appearance of the spleen as it heals after trauma. Examples of CT studies of splenic injuries illustrate the various changes in appearance over time in the traumatized spleen that is treated nonoperatively. 
Progress in cancer. Definite progress has been made against cancer since the National Cancer Act was passed in 1971. Physicians are giving increased attention to cancer prevention. The exciting changes in molecular biology provide increased knowledge about basic mechanisms in tumor growth and metastases. Detailed discussions of two common solid cancers--breast and colorectal--attest to continuing advances in cancer diagnosis and treatment. All of these augur well for further progress in oncology. Continued research, basic and clinical, is mandatory. 
Percutaneous posterolateral lumbar discectomy and decompression with a 6.9-millimeter cannula. Analysis of operative failures and complications. The operative failures and complications of percutaneous posterolateral lumbar discectomy were analyzed in 100 patients who had a herniated nucleus pulposus and were prospectively studied and treated with use of a 6.9-millimeter outer-diameter (4.9-millimeter inner-diameter) sheath and manual insertion of the instruments. Twelve operations were considered to have failed, regardless of the length of postoperative follow-up or the incidence of reinjury; eleven patients had a repeat operation at the index level, and one patient was a chronic drug-abuser. In eight of the eleven patients, subsequent laminectomy was successful. Two patients had a psoas hematoma and one had a transitory sensory and distal motor deficit; all of these complications resolved without sequelae. There were no major complications, including superficial or deep infection, and no patient had neurovascular compromise. 
Palliation of proximal malignant biliary obstruction by endoscopic endoprosthesis insertion. For four years up to December 1987, 190 patients (median age 73 years) with proximal malignant biliary obstruction were treated by endoscopic endoprosthesis insertion. Altogether 101 had cholangiocarcinoma, 21 gall bladder carcinoma, 20 local spread of pancreatic carcinoma, and 48 metastatic malignancy. Fifty eight patients had type I, 54 type II, and 78 type III proximal biliary strictures (Bismuth classification). All patients were either unfit or unsuitable for an attempt at curative surgical resection. A single endoprosthesis was placed initially, with a further stent being placed only if relief of cholestasis was insufficient or sepsis developed in undrained segments. The combined percutaneous-endoscopic technique was used to place the endoprosthesis when appropriate, after failed endoscopic endoprosthesis insertion or for second endoprosthesis placement. Full follow up was available in 97%.Thirteen patients were still alive at the time of review and all but one had been treated within the past six months. Initial endoprosthesis insertion succeeded technically at the first attempt in 127 patients, at the second in 30, and at a combined procedure in a further 13 (cumulative total success rate 89% - type I: 93%; type II: 94%; and type III: 84%). There was adequate biliary drainage after single endoprosthesis insertion in 152 of the 170 successful placements, giving an overall successful drainage rate of 80%. Three patients had a second stent placed by combined procedure because of insufficient drainage, giving an overall successful drainage rate of 82% (155 of 190). The final overall drainage success rates were type I: 91%; type II: 83%; and type III: 73%. The early complication rates were type I: 7%; type II: 14%; and type III: 31%. 
Complications after intravesical instillation of bacillus Calmette-Guerin: rhabdomyolysis and metastatic infection. Two cases of adverse reaction to bacillus Calmette-Guerin (BCG) bladder instillations are reported. In both cases transient fevers and systemic symptoms developed following the instillations. After an additional instillation 1 patient had high fevers, severe myalgias and profound weakness followed by rhabdomyolysis and anuric renal failure, which required 3 weeks of hemodialysis before recovery. Extensive evaluation revealed no cause other than the BCG instillations. In the other patient a firm subcutaneous nodule gradually developed on the chest wall, which contained nonviable acid fast bacilli. 
Recurrence of ectopic pregnancy: the role of salpingitis. We evaluated the role of salpingitis on the recurrence of ectopic pregnancy from a historical cohort of 2501 women who had undergone laparoscopic examination for acute salpingitis. We used pregnancy (N = 2899) as the unit of analysis and a modified conditional logistic regression to estimate a pairwise odds ratio as a measure of the recurrence of ectopic pregnancy. Among the second or higher order of pregnancy, the recurrence was 21.7%. For pregnancies with a prior uterine pregnancy, the ectopic pregnancy rate increased with prior salpingitis scores constructed from a combination of prior salpingitis episodes and severity (0 score, 2.7%; 1 to 2 scores, 4.8%; and greater than or equal to 3 scores, 12.1%). For those with a prior ectopic pregnancy, the rate did not increase with prior salpingitis scores (score 0, 20.0%; score 1 or 2, 19.2%; and score greater than or equal to 3, 26.9%). The adjusted pairwise odds ratio was 2.2 and was practically unchanged (2.1) after additional adjustment with prior salpingitis scores. These findings confirm salpingitis as a risk factor for first ectopic pregnancy, but once a woman had an ectopic pregnancy, previous salpingitis might not add any incremental risk. 
Effectiveness of nitrous oxide in a rural EMS system. Prehospital systems need a safe, effective analgesic agent for the treatment of patients suffering from pain. Recent studies have documented the efficacy of nitrous oxide in urban and rural settings. This study reviews the findings on 200 patients (157 trauma, 23 medical, 18 musculoskeletal problems) who received nitrous oxide during a 28-month period in a rural EMS system. Eighty-five percent of the patients reported pain relief. Only minor side effects were noted. Patient satisfaction was high, and there was no abuse noted among personnel. 
Iatrogenic epidermoid cyst of the parotid region following ear surgery. Iatrogenic implantation of squamous epithelium may result in formation of an epidermoid cyst. These cysts have been described in various sites around the head and neck following otological procedures. A case of iatrogenic epidermal cyst in the parotid region following repeated myringoplasty is reported. The clinical features and differential diagnosis are discussed. 
Epidural blood patch for treatment of subarachnoid fistula in children. A subarachnoid-cutaneous fistula developed in two children after the placement of a catheter in the subarachnoid space for drainage of cerebrospinal fluid. The management of this iatrogenic complication with epidural blood patch is described. 
The value of estrogen and progesterone receptor determinations in advanced breast cancer. Estrogen receptor level but not progesterone receptor level correlates with response to tamoxifen. Four hundred fifteen patients with metastatic breast cancer with known hormone receptor status received primary treatment with tamoxifen. Measured values for the estrogen receptor (ER, i.e., with estrogen binding) followed a continuous distribution (range, 3 to 1000 fmol/mg of protein). These values correlated positively with age. The response to treatment with tamoxifen correlated with the ER level, with response rates of approximately 80% when the ER level was greater than 30.1 fmol/mg of protein. Two hundred eighteen (218 of 415, 52%) patients had progesterone receptor (PR) values greater than 10 fmol/mg. The PR positivity correlated with the ER level. Patients with PR levels greater than 10 fmol/mg of protein (124 of 226, 55%) had a significantly higher response rate than those with values less than 10 fmol/mg of protein (45 of 189, 24%). However, in a multivariate analysis including both receptor levels, age, site, and number of metastases, only the ER level was significant in predicting the response to treatment with tamoxifen. A quantitative estimation of the ER level thus is the best predictor of response to hormonal treatment with tamoxifen for advanced breast cancer. 
Regional intravenous ketanserin and guanethidine therapy in Raynaud's phenomenon. The authors report the results of a study of 25 patients with Raynaud's phenomenon (primary, posttraumatic, and secondary to diffuse connective tissue diseases) treated with regional intravenous injections of guanethidine or ketanserin. These two drugs were chosen because of the different etiopathologic profiles of the conditions. All the patients showed a substantial clinical improvement with a remission of trophic lesions. Conditions secondary to connective tissue disorders did not demonstrate much improvement based on instrumental data alone, possibly because of the intrinsic limitations of the techniques used for evaluating peripheral blood flow. This specific type of pharmaceutical treatment appeared to be especially suitable for this disease owing to a combination of therapeutic efficacy and a substantial reduction in the total dosage for each patient. 
The axial load teardrop fracture. A biomechanical, clinical and roentgenographic analysis. The anteroinferior cervical vertebral body corner fracture was originally described by Schneider and Cann as the "teardrop" fracture. This report analyzes the biomechanical, clinical, and roentgenographic features of 55 such fractures obtained from the National Football Head and Neck Injury Registry. Teardrop fractures resulting from tackle football characteristically occurred in players attempting to make a tackle in which initial contact was made with the top or crown of the helmet. There were two fracture patterns associated with the anteroinferior corner (teardrop) fracture fragment: 1) the isolated fracture, which is usually not associated with permanent neurologic sequelae; and 2) the three-part, two-plane fracture in which there is an associated sagittal vertebral body fracture as well as fracture of the posterior neural arch. This latter pattern was almost always associated with permanent neurologic sequelae, specifically quadriplegia. Axial loading of the cervical spine was clearly identified as a mechanism of injury for both fracture patterns. Roentgenographic examination must include both anteroposterior and lateral views with computed tomography or tomography as necessary to determine the presence of the sagittal vertebral body fracture and the integrity of the posterior neural arch. 
Facial weakness. A comparison of clinical and photographic methods of observation. The search for an internationally acceptable facial grading system has resulted in an assessment of existing methods by several investigators. These studies were based on observations of video film taken of patients with varying degrees of facial malfunction. Although the grading systems were evaluated, the use of videotape has never been compared with clinical examination and its suitability for this type of work is, therefore, unknown. We used nine facial grading systems to compare the results of clinical observation with those of photographic methods of presentation. The latter included videotape, photographic slides, and a combination of the two. The correlation between clinical examination findings and findings of any of the photographic methods was poor, suggesting the need for a standard form of presentation when grading patients. The most consistent results were found with either clinical examination or photographic slides; videotape was the least reliable. 
Pattern of simulated snoring is different through mouth and nose. Cineradiography of the pharynx during simulated snoring was done in 6 healthy volunteers, and supraglottic pressure and flow rate were recorded in 12 others. We observed, immediately before snoring, a decrease in the sagittal diameter of the oropharynx followed, during snoring, by high-frequency oscillations of soft palate and pharyngeal walls. The pattern of soft palate oscillations was different while snoring through the nose or mouth. During inspiratory snoring through the nose, the soft palate remained in close contact with the back of the tongue and only the uvula presented high-frequency oscillations. Snoring through the mouth resulted in ample high-frequency oscillations of the whole soft palate. Frequency of airflow and supraglottic pressure oscillations was less (P less than 0.05) during mouth (28.2 +/- 7.5 Hz) than during nasal snoring (77.8 +/- 36.7 Hz). This difference may be related to the smaller oscillating mass (i.e., uvula) during nasal snoring. At variance with our previous data, which showed that snoring during sleep, in both heavy (nonapneic) snorers and obstructive sleep apnea patients, was systematically preceded by flow limitation, this was not true during simulated snoring. 
Defining the proper role for self-administered sublingual nitroglycerin. A survey of physicians and patients. Within a half-year period, we encountered six cases of patients harmed by the adverse effects of self-administered nitroglycerin--syncope, delayed definitive medical care, and the worsening of nonischemic symptoms. We therefore surveyed 112 patients after a remote myocardial infarction, and 121 cardiologists and internists, regarding the use of sublingual nitroglycerin. Of the physicians, 84 percent routinely prescribed nitroglycerin to patients after a myocardial infarction, and 79 percent of the patients had the tablets available (83 percent of these, at all times). Most patients used the tablets less than once per month, and 37 percent of the patients who always carried nitroglycerin had not used it at all during the preceding year. Although 89 percent of the patients claimed to know when to use the drug, 57 percent had used it or would use it for symptoms such as dizziness, rapid heartbeat, or presyncope. All patients having nitroglycerin claimed it relieved their symptoms, even if the relief was only partial, the time elapsed until relief could not be specified, and the symptoms were of a type unlikely to be relieved by the drug. We suggest that the practice of routinely prescribing nitroglycerin to patients after a myocardial infarction should be reassessed. 
Clinical course and roentgenographic changes of osteonecrosis in the femoral condyle under conservative treatment. The history of osteonecrosis in the femoral condyle of the knee was observed in 15 knees in 14 patients, averaging 62.8 years in age (range, 23-79 years). There were nine women and five men. The average follow-up period was 4.9 years (range, one to 12 years). Spontaneous osteonecrosis was found in 11 patients and steroid-induced osteonecrosis in three. The medial femoral condyles were involved in 13 knees and the lateral femoral condyles in two. The maximum width of the lesion was measured on anteroposterior roentgenograms and an osteonecrotic lesion less than 10 mm wide was rated as small. Cases of small osteonecrotic lesions displayed no remarkable changes with respect to stages and limb alignment. The average size of the steroid-induced osteonecrotic lesions was significantly larger than that of the spontaneous type. The size of the osteonecrotic lesions at the follow-up examination was compared to that observed at the initial diagnosis in 12 knees. Eight of these lesions displayed increases in dimension of more than 18% over the initial size at diagnosis. 
Safety and cost effectiveness of combined coronary angiography and angioplasty. If coronary angioplasty can be safely performed at the time of the initial diagnostic catheterization, it may result in shorter hospitalization stays and lower overall costs. Combined coronary angiography and angioplasty was performed electively on 733 patients between January 1, 1984, and September 1, 1988. These patients were divided into three major subgroups based upon their indications for angioplasty: 444 (61%) procedures were performed for restenosis; 190 (26%) procedures were performed in patients for unstable angina; and 99 (13%) procedures were performed in patients without unstable angina or previous angioplasty. A subset of 219 patients from this study who underwent elective combined coronary angiography and angioplasty during 1986 were compared with a matched population of 191 patients from the angiography and angioplasty as separate procedures). The success and complication rates were similar for both of these groups. Patients who underwent the combined procedure were hospitalized for a mean of 4.6 days with average total charges of $11,128, compared with 8.0 days and $13,160 for patients undergoing separate procedures (p less than 0.001). Significant savings were also realized with respect to total contrast dose, fluoroscopic time, and total procedural time. Thus in informed patients with suitable coronary anatomy, the strategy of combined angiography and angioplasty may present an opportunity for decreasing hospitalization stay, reducing total charges for revascularization, and reducing radiation exposure without compromising the safety or effectiveness of the procedure. 
Prospective study of porous-coated anatomic total hip arthroplasty. Seventy-five uncemented porous-coated total hip prostheses were implanted in 64 patients. The results were reviewed after a mean follow-up period of 47 months (range, 40-64 months). The mean preoperative rating was fair, and the mean postoperative rating was excellent. There were six dislocations. Ten patients had mild thigh pain at one year; by two years, the pain had resolved in six patients. Neither moderate nor severe limp nor significant loosening of beads was observed. Only one patient had progressive radiolucent lines. The high rate of dislocation may be related to a compromise of acetabular position to obtain bony fixation in acetabula early in the series. The clinical results were encouraging. 
Comparison of the effects of torasemide and furosemide in nonazotemic cirrhotic patients with ascites: a randomized, double-blind study. In a randomized double-blind trial we compared the effects of torasemide, a new loop diuretic, and furosemide in nonazotemic cirrhotic patients with ascites during a 3-day period in association with potassium canrenoate (200 mg/day) administration. Doses of loop diuretics administered in this trial (10 and 25 mg/day of torasemide and furosemide, respectively) had been shown to be equipotent in healthy subjects. Torasemide induced significantly greater natriuresis than furosemide (p less than 0.02), with a twofold greater percentage increase in basal values (day 1: 130% vs. 50%; day 2: 104% vs. 42%; and day 3: 65% vs. 26%, respectively). Body weight loss was significantly higher during torasemide (p less than 0.02) administration, and the overall decrease at the end of the treatment was twice as high for furosemide (2.5 +/- 0.6 kg vs. 1.3 +/- 0.4 kg, respectively). Diuresis was also higher during torasemide administration, but the difference was not significant (p = 0.08). The extent of kaliuresis observed during the two treatments was almost identical despite the striking differences in the natriuretic response. The effects of the two treatments on plasma electrolytes, creatinine clearance, blood urea nitrogen, mean arterial pressure, heart rate and plasma arginine vasopressin concentration were similar. Both drugs caused increases in plasma renin activity at the end of the treatment, whereas plasma aldosterone concentration slightly increased only after torasemide administration. Despite the presence of a trend toward a more pronounced effect on these parameters after torasemide administration, no significant difference between the two treatments was observed. 
